dataNotificacao,municipioNotificacao,totalUti,totalObitos
2020-12-02,MIGUEL PEREIRA,11,2
2020-12-02,MIRACEMA,6,0
2020-12-02,NITEROI,56,2
2020-12-02,NOVA FRIBURGO,47,1
2020-12-02,NOVA IGUACU,7,1
2020-12-02,PARACAMBI,0,0
2020-12-02,PARAIBA DO SUL,17,1
2020-12-02,PETROPOLIS,201,5
2020-12-02,PIRAI,0,0
2020-12-02,QUISSAMA,10,1
2020-12-02,RESENDE,61,1
2020-12-02,RIO BONITO,13,3
2020-12-02,RIO DE JANEIRO,1378,28
2020-12-02,SAO FIDELIS,12,0
2020-12-02,SAO GONCALO,56,1
2020-12-02,SAO JOAO DA BARRA,0,0
2020-12-02,SAO JOAO DE MERITI,90,0
2020-12-02,SAO SEBASTIAO DO ALTO,0,0
2020-12-02,SAPUCAIA,10,1
2020-12-02,SAQUAREMA,9,3
2020-12-02,TERESOPOLIS,52,1
2020-12-02,TRAJANO DE MORAES,0,0
2020-12-02,TRES RIOS,35,1
2020-12-02,VALENCA,43,1
2020-12-02,VASSOURAS,52,1
2020-12-02,VOLTA REDONDA,97,6
2020-12-03,ANGRA DOS REIS,0,0
2020-12-03,APERIBE,0,0
2020-12-03,ARARUAMA,6,2
2020-12-03,AREAL,0,0
2020-12-03,ARMACAO DOS BUZIOS,0,0
2020-12-03,BARRA DO PIRAI,9,1
2020-12-03,BARRA MANSA,21,1
2020-12-03,BELFORD ROXO,77,2
2020-12-03,BOM JESUS DO ITABAPOANA,32,1
2020-12-03,CAMPOS DOS GOYTACAZES,139,3
2020-12-03,CARMO,0,0
2020-12-03,CONCEICAO DE MACABU,5,0
2020-12-03,CORDEIRO,9,0
2020-12-03,DUQUE DE CAXIAS,86,4
2020-12-03,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-03,IGUABA GRANDE,4,0
2020-12-03,ITABORAI,4,0
2020-12-03,ITAGUAI,0,0
2020-12-03,ITAOCARA,5,0
2020-12-03,ITATIAIA,2,0
2020-12-03,MACAE,49,1
2020-12-03,MAGE,15,4
2020-12-03,MARICA,40,3
2020-12-03,MENDES,0,0
2020-12-03,MIGUEL PEREIRA,8,2
2020-12-03,MIRACEMA,11,0
2020-12-03,NITEROI,89,6
2020-12-03,NOVA FRIBURGO,51,1
2020-12-03,NOVA IGUACU,7,0
2020-12-03,PARACAMBI,0,1
2020-12-03,PARAIBA DO SUL,12,0
2020-12-03,PETROPOLIS,207,3
2020-12-03,QUISSAMA,10,0
2020-12-03,RESENDE,28,3
2020-12-03,RIO BONITO,16,0
2020-12-03,RIO DE JANEIRO,1409,32
2020-12-03,SAO FIDELIS,18,0
2020-12-03,SAO GONCALO,67,2
2020-12-03,SAO JOAO DA BARRA,0,0
2020-12-03,SAO JOAO DE MERITI,88,2
2020-12-03,SAO SEBASTIAO DO ALTO,0,0
2020-12-03,SAPUCAIA,10,0
2020-12-03,SAQUAREMA,18,3
2020-12-03,TERESOPOLIS,52,2
2020-12-03,TRAJANO DE MORAES,0,0
2020-12-03,TRES RIOS,32,0
2020-12-03,VALENCA,44,0
2020-12-03,VASSOURAS,45,0
2020-12-03,VOLTA REDONDA,128,11
2020-12-04,ANGRA DOS REIS,0,0
2020-12-04,APERIBE,0,0
2020-12-04,ARARUAMA,8,1
2020-12-04,AREAL,0,0
2020-12-04,ARMACAO DOS BUZIOS,0,0
2020-12-04,BARRA DO PIRAI,9,0
2020-12-04,BARRA MANSA,23,1
2020-12-04,BELFORD ROXO,76,1
2020-12-04,BOM JESUS DO ITABAPOANA,37,1
2020-12-04,CAMBUCI,1,0
2020-12-04,CAMPOS DOS GOYTACAZES,141,3
2020-12-04,CARMO,0,0
2020-12-04,CONCEICAO DE MACABU,5,0
2020-12-04,CORDEIRO,10,0
2020-12-04,DUQUE DE CAXIAS,82,3
2020-12-04,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-04,IGUABA GRANDE,4,0
2020-12-04,ITABORAI,5,1
2020-12-04,ITAGUAI,0,0
2020-12-04,ITAOCARA,5,0
2020-12-04,ITATIAIA,2,0
2020-12-04,MACAE,54,0
2020-12-04,MAGE,4,0
2020-12-04,MARICA,39,1
2020-12-04,MENDES,0,0
2020-12-04,MIGUEL PEREIRA,16,1
2020-12-04,MIRACEMA,7,0
2020-12-04,NITEROI,88,2
2020-12-04,NOVA FRIBURGO,45,1
2020-12-04,NOVA IGUACU,8,1
2020-12-04,PARACAMBI,0,0
2020-12-04,PARAIBA DO SUL,17,0
2020-12-04,PETROPOLIS,194,2
2020-12-04,QUISSAMA,10,0
2020-12-04,RESENDE,27,0
2020-12-04,RIO BONITO,16,0
2020-12-04,RIO CLARO,5,1
2020-12-04,RIO DE JANEIRO,1351,24
2020-12-04,SAO FIDELIS,15,0
2020-12-04,SAO GONCALO,65,5
2020-12-04,SAO JOAO DA BARRA,0,0
2020-12-04,SAO JOAO DE MERITI,30,0
2020-12-04,SAO SEBASTIAO DO ALTO,0,0
2020-12-04,SAPUCAIA,10,0
2020-12-04,SAQUAREMA,18,0
2020-12-04,TERESOPOLIS,48,1
2020-12-04,TRAJANO DE MORAES,0,0
2020-12-04,TRES RIOS,34,0
2020-12-04,VALENCA,39,1
2020-12-04,VASSOURAS,53,1
2020-12-05,APERIBE,0,0
2020-12-05,ARARUAMA,6,1
2020-12-05,AREAL,0,0
2020-12-05,ARMACAO DOS BUZIOS,0,0
2020-12-05,BARRA DO PIRAI,9,0
2020-12-05,BARRA MANSA,17,2
2020-12-05,BELFORD ROXO,75,3
2020-12-05,BOM JESUS DO ITABAPOANA,37,3
2020-12-05,CAMBUCI,1,0
2020-12-05,CAMPOS DOS GOYTACAZES,137,2
2020-12-05,CARMO,0,0
2020-12-05,CONCEICAO DE MACABU,8,0
2020-12-05,CORDEIRO,9,0
2020-12-05,DUQUE DE CAXIAS,158,5
2020-12-05,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-05,IGUABA GRANDE,7,0
2020-12-05,ITABORAI,5,1
2020-12-05,ITAGUAI,0,0
2020-12-05,ITAOCARA,4,0
2020-12-05,MACAE,52,0
2020-12-05,MAGE,15,0
2020-12-05,MARICA,39,0
2020-12-05,MENDES,0,0
2020-12-05,MIGUEL PEREIRA,18,0
2020-12-05,NITEROI,62,0
2020-12-05,NOVA FRIBURGO,55,1
2020-12-05,NOVA IGUACU,8,2
2020-12-05,PARAIBA DO SUL,14,0
2020-12-05,PETROPOLIS,155,3
2020-12-05,QUISSAMA,10,0
2020-12-05,RIO BONITO,15,1
2020-12-05,RIO DE JANEIRO,1394,22
2020-12-05,SAO FIDELIS,13,1
2020-12-05,SAO GONCALO,56,3
2020-12-05,SAO JOAO DA BARRA,0,0
2020-12-05,SAO JOAO DE MERITI,31,0
2020-12-05,SAO SEBASTIAO DO ALTO,0,0
2020-12-05,SAPUCAIA,9,0
2020-12-05,SAQUAREMA,8,1
2020-12-05,TERESOPOLIS,27,0
2020-12-05,TRAJANO DE MORAES,0,0
2020-12-05,TRES RIOS,37,0
2020-12-05,VALENCA,30,0
2020-12-05,VASSOURAS,55,1
2020-12-05,VOLTA REDONDA,124,9
2020-12-06,APERIBE,0,0
2020-12-06,ARARUAMA,10,0
2020-12-06,ARMACAO DOS BUZIOS,0,0
2020-12-06,BARRA DO PIRAI,9,1
2020-12-06,BARRA MANSA,18,0
2020-12-06,BELFORD ROXO,75,3
2020-12-06,BOM JESUS DO ITABAPOANA,37,0
2020-12-06,CAMBUCI,0,0
2020-12-06,CAMPOS DOS GOYTACAZES,136,1
2020-12-06,CARMO,0,0
2020-12-06,CONCEICAO DE MACABU,8,0
2020-12-06,CORDEIRO,7,0
2020-12-06,DUQUE DE CAXIAS,85,7
2020-12-06,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-06,IGUABA GRANDE,4,0
2020-12-06,ITABORAI,3,0
2020-12-06,ITAGUAI,0,0
2020-12-06,ITAOCARA,6,0
2020-12-06,MACAE,49,3
2020-12-06,MAGE,4,0
2020-12-06,MARICA,39,3
2020-12-06,MENDES,0,0
2020-12-06,MIGUEL PEREIRA,18,0
2020-12-06,NITEROI,86,1
2020-12-06,NOVA FRIBURGO,54,3
2020-12-06,NOVA IGUACU,7,3
2020-12-06,PARACAMBI,0,1
2020-12-06,PARAIBA DO SUL,11,0
2020-12-06,PETROPOLIS,164,1
2020-12-06,PIRAI,0,0
2020-12-06,QUISSAMA,10,0
2020-12-06,RIO BONITO,16,0
2020-12-06,RIO DE JANEIRO,1358,27
2020-12-06,SAO FIDELIS,17,0
2020-12-06,SAO GONCALO,64,7
2020-12-06,SAO JOAO DA BARRA,0,0
2020-12-06,SAO JOAO DE MERITI,34,0
2020-12-06,SAO SEBASTIAO DO ALTO,0,0
2020-12-06,SAPUCAIA,8,0
2020-12-06,SAQUAREMA,16,1
2020-12-06,TERESOPOLIS,25,0
2020-12-06,TRAJANO DE MORAES,0,0
2020-12-06,TRES RIOS,34,2
2020-12-06,VALENCA,37,1
2020-12-06,VASSOURAS,51,1
2020-12-06,VOLTA REDONDA,126,14
2020-12-07,APERIBE,0,0
2020-12-07,ARARUAMA,10,0
2020-12-07,AREAL,0,0
2020-12-07,ARMACAO DOS BUZIOS,0,1
2020-12-07,BARRA MANSA,18,1
2020-12-07,BELFORD ROXO,74,2
2020-12-07,BOM JESUS DO ITABAPOANA,37,2
2020-12-07,CAMPOS DOS GOYTACAZES,138,5
2020-12-07,CARMO,0,0
2020-12-07,CONCEICAO DE MACABU,8,0
2020-12-07,CORDEIRO,5,1
2020-12-07,DUQUE DE CAXIAS,88,6
2020-12-07,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-07,IGUABA GRANDE,20,0
2020-12-07,ITABORAI,4,0
2020-12-07,ITAGUAI,0,0
2020-12-07,ITAOCARA,6,0
2020-12-07,ITATIAIA,0,0
2020-12-07,MACAE,50,3
2020-12-07,MAGE,13,1
2020-12-07,MARICA,40,0
2020-12-07,MENDES,0,0
2020-12-07,MIGUEL PEREIRA,16,3
2020-12-07,MIRACEMA,8,0
2020-12-07,NITEROI,85,3
2020-12-07,NOVA FRIBURGO,48,3
2020-12-07,NOVA IGUACU,5,3
2020-12-07,PARAIBA DO SUL,10,0
2020-12-07,PETROPOLIS,203,2
2020-12-07,PIRAI,0,0
2020-12-07,QUISSAMA,10,0
2020-12-07,RESENDE,6,0
2020-12-07,RIO BONITO,16,0
2020-12-07,RIO DE JANEIRO,1426,40
2020-12-07,SAO FIDELIS,20,0
2020-12-07,SAO GONCALO,49,3
2020-12-07,SAO JOAO DA BARRA,0,0
2020-12-07,SAO JOAO DE MERITI,82,0
2020-12-07,SAO SEBASTIAO DO ALTO,0,0
2020-12-07,SAPUCAIA,8,0
2020-12-07,SAQUAREMA,17,0
2020-12-07,TERESOPOLIS,50,2
2020-12-07,TRAJANO DE MORAES,0,0
2020-12-07,TRES RIOS,34,1
2020-12-07,VALENCA,38,1
2020-12-07,VASSOURAS,58,1
2020-12-07,VOLTA REDONDA,136,7
2020-12-08,ANGRA DOS REIS,0,0
2020-12-08,APERIBE,0,0
2020-12-08,ARARUAMA,10,0
2020-12-08,AREAL,0,0
2020-12-08,ARMACAO DOS BUZIOS,0,0
2020-12-08,BARRA MANSA,21,1
2020-12-08,BELFORD ROXO,70,2
2020-12-08,BOM JESUS DO ITABAPOANA,37,4
2020-12-08,CAMPOS DOS GOYTACAZES,174,4
2020-12-08,CARMO,0,0
2020-12-08,CONCEICAO DE MACABU,3,2
2020-12-08,CORDEIRO,7,0
2020-12-08,DUQUE DE CAXIAS,188,3
2020-12-08,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-08,IGUABA GRANDE,5,0
2020-12-08,ITABORAI,4,0
2020-12-08,ITAGUAI,0,0
2020-12-08,ITAOCARA,5,0
2020-12-08,ITATIAIA,2,0
2020-12-08,MACAE,51,1
2020-12-08,MAGE,13,0
2020-12-08,MARICA,34,5
2020-12-08,MENDES,0,0
2020-12-08,MIGUEL PEREIRA,16,0
2020-12-08,MIRACEMA,9,0
2020-12-08,NITEROI,61,1
2020-12-08,NOVA FRIBURGO,53,0
2020-12-08,NOVA IGUACU,7,1
2020-12-08,PARAIBA DO SUL,13,1
2020-12-08,PETROPOLIS,208,1
2020-12-08,PIRAI,0,0
2020-12-08,QUISSAMA,10,0
2020-12-08,RIO BONITO,16,0
2020-12-08,RIO DE JANEIRO,1437,33
2020-12-08,SAO FIDELIS,24,0
2020-12-08,SAO GONCALO,62,2
2020-12-08,SAO JOAO DA BARRA,0,0
2020-12-08,SAO JOAO DE MERITI,26,0
2020-12-08,SAO SEBASTIAO DO ALTO,0,0
2020-12-08,SAPUCAIA,8,0
2020-12-08,SAQUAREMA,8,1
2020-12-08,TERESOPOLIS,54,1
2020-12-08,TRAJANO DE MORAES,0,0
2020-12-08,TRES RIOS,26,2
2020-12-08,VALENCA,35,1
2020-12-08,VASSOURAS,82,0
2020-12-08,VOLTA REDONDA,136,6
2020-12-09,APERIBE,0,0
2020-12-09,ARARUAMA,10,0
2020-12-09,AREAL,0,0
2020-12-09,ARMACAO DOS BUZIOS,0,0
2020-12-09,BARRA MANSA,20,1
2020-12-09,BELFORD ROXO,72,1
2020-12-09,BOM JESUS DO ITABAPOANA,37,5
2020-12-09,CAMBUCI,1,0
2020-12-09,CAMPOS DOS GOYTACAZES,147,3
2020-12-09,CARMO,0,0
2020-12-09,CONCEICAO DE MACABU,3,0
2020-12-09,CORDEIRO,7,1
2020-12-09,DUQUE DE CAXIAS,79,5
2020-12-09,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-09,IGUABA GRANDE,5,0
2020-12-09,ITABORAI,6,1
2020-12-09,ITAGUAI,0,0
2020-12-09,ITAOCARA,4,0
2020-12-09,ITATIAIA,2,0
2020-12-09,MACAE,49,1
2020-12-09,MAGE,16,0
2020-12-09,MARICA,39,1
2020-12-09,MENDES,0,0
2020-12-09,MIGUEL PEREIRA,18,0
2020-12-09,MIRACEMA,7,0
2020-12-09,NITEROI,83,3
2020-12-09,NOVA FRIBURGO,61,2
2020-12-09,NOVA IGUACU,8,1
2020-12-09,PARACAMBI,0,0
2020-12-09,PARAIBA DO SUL,13,1
2020-12-09,PETROPOLIS,218,2
2020-12-09,PIRAI,0,0
2020-12-09,QUISSAMA,10,0
2020-12-09,RESENDE,31,5
2020-12-09,RIO BONITO,15,0
2020-12-09,RIO DE JANEIRO,1423,35
2020-12-09,SAO FIDELIS,24,0
2020-12-09,SAO GONCALO,65,1
2020-12-09,SAO JOAO DA BARRA,0,0
2020-12-09,SAO JOAO DE MERITI,85,0
2020-12-09,SAO SEBASTIAO DO ALTO,0,0
2020-12-09,SAPUCAIA,10,1
2020-12-09,SAQUAREMA,8,1
2020-12-09,TERESOPOLIS,49,0
2020-12-09,TRAJANO DE MORAES,0,0
2020-12-09,TRES RIOS,24,1
2020-12-09,VALENCA,41,0
2020-12-09,VASSOURAS,91,2
2020-12-09,VOLTA REDONDA,150,9
2020-12-10,ANGRA DOS REIS,0,0
2020-12-10,APERIBE,0,0
2020-12-10,ARARUAMA,8,0
2020-12-10,AREAL,0,0
2020-12-10,ARMACAO DOS BUZIOS,0,0
2020-12-10,BARRA MANSA,20,2
2020-12-10,BELFORD ROXO,73,1
2020-12-10,BOM JESUS DO ITABAPOANA,37,2
2020-12-10,CAMBUCI,1,0
2020-12-10,CAMPOS DOS GOYTACAZES,144,2
2020-12-10,CARMO,0,0
2020-12-10,CONCEICAO DE MACABU,4,0
2020-12-10,CORDEIRO,9,0
2020-12-10,DUQUE DE CAXIAS,86,0
2020-12-10,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-10,IGUABA GRANDE,4,0
2020-12-10,ITABORAI,4,0
2020-12-10,ITAGUAI,0,0
2020-12-10,ITAOCARA,5,0
2020-12-10,ITATIAIA,0,0
2020-12-10,MACAE,48,1
2020-12-10,MAGE,15,0
2020-12-10,MARICA,40,0
2020-12-10,MENDES,0,0
2020-12-10,MESQUITA,1,0
2020-12-10,MIGUEL PEREIRA,18,0
2020-12-10,MIRACEMA,6,0
2020-12-10,NITEROI,76,6
2020-12-10,NOVA FRIBURGO,55,0
2020-12-10,NOVA IGUACU,7,5
2020-12-10,PARAIBA DO SUL,11,0
2020-12-10,PETROPOLIS,220,2
2020-12-10,PIRAI,0,0
2020-12-10,QUISSAMA,12,0
2020-12-10,RESENDE,26,2
2020-12-10,RIO BONITO,15,1
2020-12-10,RIO DE JANEIRO,1404,39
2020-12-10,SAO FIDELIS,25,0
2020-12-10,SAO GONCALO,69,4
2020-12-10,SAO JOAO DA BARRA,0,3
2020-12-10,SAO JOAO DE MERITI,84,0
2020-12-10,SAO SEBASTIAO DO ALTO,0,0
2020-12-10,SAPUCAIA,10,0
2020-12-10,SAQUAREMA,14,0
2020-12-10,TERESOPOLIS,54,1
2020-12-10,TRAJANO DE MORAES,0,0
2020-12-10,TRES RIOS,27,0
2020-12-10,VALENCA,39,0
2020-12-10,VASSOURAS,117,3
2020-12-10,VOLTA REDONDA,108,8
2020-12-11,APERIBE,0,0
2020-12-11,ARARUAMA,8,1
2020-12-11,ARMACAO DOS BUZIOS,0,0
2020-12-11,BARRA MANSA,18,2
2020-12-11,BELFORD ROXO,76,0
2020-12-11,BOM JESUS DO ITABAPOANA,37,0
2020-12-11,CAMBUCI,1,0
2020-12-11,CAMPOS DOS GOYTACAZES,144,5
2020-12-11,CARMO,0,0
2020-12-11,CONCEICAO DE MACABU,3,0
2020-12-11,CORDEIRO,7,0
2020-12-11,DUQUE DE CAXIAS,86,5
2020-12-11,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-11,IGUABA GRANDE,6,0
2020-12-11,ITABORAI,4,0
2020-12-11,ITAGUAI,0,0
2020-12-11,ITAOCARA,5,0
2020-12-11,ITATIAIA,2,0
2020-12-11,MACAE,48,0
2020-12-11,MAGE,18,0
2020-12-11,MARICA,39,1
2020-12-11,MENDES,0,1
2020-12-11,MIGUEL PEREIRA,14,0
2020-12-11,MIRACEMA,8,0
2020-12-11,NITEROI,57,3
2020-12-11,NOVA FRIBURGO,64,0
2020-12-11,NOVA IGUACU,8,1
2020-12-11,PARAIBA DO SUL,4,0
2020-12-11,PETROPOLIS,118,1
2020-12-11,PIRAI,0,0
2020-12-11,QUISSAMA,18,1
2020-12-11,RESENDE,61,1
2020-12-11,RIO DE JANEIRO,1431,30
2020-12-11,SAO FIDELIS,23,0
2020-12-11,SAO GONCALO,69,2
2020-12-11,SAO JOAO DA BARRA,0,0
2020-12-11,SAO JOAO DE MERITI,83,1
2020-12-11,SAO SEBASTIAO DO ALTO,0,0
2020-12-11,SAPUCAIA,10,0
2020-12-11,SAQUAREMA,9,1
2020-12-11,TERESOPOLIS,54,1
2020-12-11,TRAJANO DE MORAES,0,0
2020-12-11,TRES RIOS,30,0
2020-12-11,VALENCA,46,1
2020-12-11,VASSOURAS,125,1
2020-12-11,VOLTA REDONDA,130,3
2020-12-12,APERIBE,0,0
2020-12-12,ARARUAMA,10,0
2020-12-12,ARMACAO DOS BUZIOS,0,0
2020-12-12,BARRA MANSA,18,1
2020-12-12,BELFORD ROXO,76,2
2020-12-12,BOM JESUS DO ITABAPOANA,37,2
2020-12-12,CAMPOS DOS GOYTACAZES,101,2
2020-12-12,CARMO,0,0
2020-12-12,CONCEICAO DE MACABU,3,0
2020-12-12,CORDEIRO,10,0
2020-12-12,DUQUE DE CAXIAS,91,9
2020-12-12,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-12,IGUABA GRANDE,7,0
2020-12-12,ITABORAI,4,0
2020-12-12,ITAGUAI,0,1
2020-12-12,ITAOCARA,3,0
2020-12-12,MACAE,60,1
2020-12-12,MAGE,4,0
2020-12-12,MARICA,40,0
2020-12-12,MENDES,0,0
2020-12-12,MIGUEL PEREIRA,18,2
2020-12-12,NITEROI,84,2
2020-12-12,NOVA FRIBURGO,62,3
2020-12-12,NOVA IGUACU,8,2
2020-12-12,PARAIBA DO SUL,2,0
2020-12-12,PETROPOLIS,100,2
2020-12-12,PIRAI,0,0
2020-12-12,QUISSAMA,12,1
2020-12-12,RIO DE JANEIRO,1386,40
2020-12-12,SAO FIDELIS,19,1
2020-12-12,SAO GONCALO,49,4
2020-12-12,SAO JOAO DA BARRA,0,0
2020-12-12,SAO JOAO DE MERITI,23,0
2020-12-12,SAO SEBASTIAO DO ALTO,0,0
2020-12-12,SAPUCAIA,10,0
2020-12-12,SAQUAREMA,9,0
2020-12-12,TERESOPOLIS,28,0
2020-12-12,TRAJANO DE MORAES,0,0
2020-12-12,TRES RIOS,26,1
2020-12-12,VALENCA,36,0
2020-12-12,VASSOURAS,125,2
2020-12-12,VOLTA REDONDA,144,2
2020-12-13,APERIBE,0,0
2020-12-13,ARARUAMA,10,0
2020-12-13,ARMACAO DOS BUZIOS,0,0
2020-12-13,BARRA MANSA,18,0
2020-12-13,BELFORD ROXO,75,1
2020-12-13,BOM JESUS DO ITABAPOANA,37,2
2020-12-13,CAMPOS DOS GOYTACAZES,123,3
2020-12-13,CARMO,0,0
2020-12-13,CONCEICAO DE MACABU,3,0
2020-12-13,CORDEIRO,8,0
2020-12-13,DUQUE DE CAXIAS,106,7
2020-12-13,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-13,IGUABA GRANDE,6,0
2020-12-13,ITABORAI,5,0
2020-12-13,ITAGUAI,0,0
2020-12-13,ITAOCARA,4,0
2020-12-13,ITATIAIA,1,0
2020-12-13,MACAE,59,0
2020-12-13,MAGE,17,1
2020-12-13,MARICA,39,2
2020-12-13,MIGUEL PEREIRA,18,0
2020-12-13,NITEROI,75,2
2020-12-13,NOVA FRIBURGO,60,0
2020-12-13,NOVA IGUACU,7,0
2020-12-13,PARAIBA DO SUL,12,0
2020-12-13,PETROPOLIS,150,4
2020-12-13,PIRAI,0,0
2020-12-13,QUISSAMA,12,1
2020-12-13,RIO BONITO,13,3
2020-12-13,RIO DE JANEIRO,1428,29
2020-12-13,SAO FIDELIS,16,0
2020-12-13,SAO GONCALO,58,3
2020-12-13,SAO JOAO DA BARRA,0,0
2020-12-13,SAO JOAO DE MERITI,86,1
2020-12-13,SAO SEBASTIAO DO ALTO,0,0
2020-12-13,SAPUCAIA,10,0
2020-12-13,SAQUAREMA,9,0
2020-12-13,TERESOPOLIS,51,2
2020-12-13,TRAJANO DE MORAES,0,0
2020-12-13,TRES RIOS,26,1
2020-12-13,VALENCA,42,0
2020-12-13,VASSOURAS,125,1
2020-12-13,VOLTA REDONDA,136,8
2020-12-14,ANGRA DOS REIS,0,0
2020-12-14,APERIBE,0,0
2020-12-14,ARARUAMA,8,2
2020-12-14,ARMACAO DOS BUZIOS,0,0
2020-12-14,BARRA MANSA,17,2
2020-12-14,BELFORD ROXO,72,1
2020-12-14,BOM JESUS DO ITABAPOANA,37,2
2020-12-14,CAMBUCI,1,0
2020-12-14,CAMPOS DOS GOYTACAZES,134,1
2020-12-14,CARMO,0,0
2020-12-14,CONCEICAO DE MACABU,4,0
2020-12-14,CORDEIRO,7,0
2020-12-14,DUQUE DE CAXIAS,165,0
2020-12-14,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-14,IGUABA GRANDE,5,0
2020-12-14,ITABORAI,4,0
2020-12-14,ITAGUAI,0,2
2020-12-14,ITAOCARA,4,0
2020-12-14,ITATIAIA,2,0
2020-12-14,MACAE,58,2
2020-12-14,MAGE,7,2
2020-12-14,MARICA,36,5
2020-12-14,MENDES,0,0
2020-12-14,MIGUEL PEREIRA,18,0
2020-12-14,MIRACEMA,6,0
2020-12-14,NITEROI,73,5
2020-12-14,NOVA FRIBURGO,55,3
2020-12-14,NOVA IGUACU,7,0
2020-12-14,PARACAMBI,0,0
2020-12-14,PARAIBA DO SUL,11,2
2020-12-14,PETROPOLIS,223,3
2020-12-14,PIRAI,0,0
2020-12-14,QUISSAMA,16,0
2020-12-14,RESENDE,69,2
2020-12-14,RIO BONITO,14,0
2020-12-14,RIO DE JANEIRO,1268,36
2020-12-14,SAO FIDELIS,17,1
2020-12-14,SAO GONCALO,63,5
2020-12-14,SAO JOAO DA BARRA,0,0
2020-12-14,SAO JOAO DE MERITI,84,1
2020-12-14,SAO SEBASTIAO DO ALTO,0,0
2020-12-14,SAPUCAIA,10,0
2020-12-14,SAQUAREMA,23,0
2020-12-14,TERESOPOLIS,27,1
2020-12-14,TRAJANO DE MORAES,0,0
2020-12-14,TRES RIOS,25,0
2020-12-14,VALENCA,40,2
2020-12-14,VASSOURAS,118,1
2020-12-14,VOLTA REDONDA,154,2
2020-12-15,ANGRA DOS REIS,0,0
2020-12-15,APERIBE,0,0
2020-12-15,ARARUAMA,10,0
2020-12-15,AREAL,0,0
2020-12-15,ARMACAO DOS BUZIOS,0,0
2020-12-15,BARRA MANSA,16,1
2020-12-15,BELFORD ROXO,76,3
2020-12-15,BOM JESUS DO ITABAPOANA,37,1
2020-12-15,CAMBUCI,1,0
2020-12-15,CAMPOS DOS GOYTACAZES,155,3
2020-12-15,CARMO,0,0
2020-12-15,CONCEICAO DE MACABU,3,2
2020-12-15,CORDEIRO,8,0
2020-12-15,DUQUE DE CAXIAS,90,2
2020-12-15,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-15,IGUABA GRANDE,4,0
2020-12-15,ITABORAI,4,0
2020-12-15,ITAGUAI,0,0
2020-12-15,ITAOCARA,5,0
2020-12-15,ITATIAIA,1,0
2020-12-15,MACAE,56,2
2020-12-15,MAGE,11,1
2020-12-15,MARICA,36,1
2020-12-15,MENDES,0,0
2020-12-15,MIGUEL PEREIRA,18,0
2020-12-15,MIRACEMA,7,0
2020-12-15,NITEROI,59,2
2020-12-15,NOVA FRIBURGO,53,1
2020-12-15,NOVA IGUACU,7,2
2020-12-15,PARAIBA DO SUL,12,1
2020-12-15,PETROPOLIS,218,4
2020-12-15,PIRAI,0,0
2020-12-15,QUISSAMA,10,1
2020-12-15,RESENDE,62,0
2020-12-15,RIO BONITO,14,1
2020-12-15,RIO DE JANEIRO,1326,32
2020-12-15,SAO FIDELIS,16,0
2020-12-15,SAO GONCALO,55,6
2020-12-15,SAO JOAO DA BARRA,0,0
2020-12-15,SAO JOAO DE MERITI,80,2
2020-12-15,SAO SEBASTIAO DO ALTO,0,0
2020-12-15,SAPUCAIA,10,0
2020-12-15,SAQUAREMA,22,1
2020-12-15,TERESOPOLIS,51,0
2020-12-15,TRAJANO DE MORAES,0,0
2020-12-15,TRES RIOS,31,0
2020-12-15,VALENCA,42,1
2020-12-15,VASSOURAS,113,1
2020-12-15,VOLTA REDONDA,170,7
2020-12-16,ANGRA DOS REIS,0,0
2020-12-16,APERIBE,0,0
2020-12-16,ARARUAMA,10,0
2020-12-16,AREAL,0,0
2020-12-16,ARMACAO DOS BUZIOS,0,0
2020-12-16,BARRA MANSA,19,1
2020-12-16,BELFORD ROXO,76,2
2020-12-16,BOM JESUS DO ITABAPOANA,37,3
2020-12-16,CAMBUCI,1,0
2020-12-16,CAMPOS DOS GOYTACAZES,157,3
2020-12-16,CARMO,0,0
2020-12-16,CONCEICAO DE MACABU,3,2
2020-12-16,CORDEIRO,8,1
2020-12-16,DUQUE DE CAXIAS,82,5
2020-12-16,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-12-16,IGUABA GRANDE,6,0
2020-12-16,ITABORAI,5,0
2020-12-16,ITAGUAI,0,0
2020-12-16,ITAOCARA,5,0
2020-12-16,ITATIAIA,3,0
2020-12-16,MACAE,57,1
2020-12-16,MAGE,8,3
2020-12-16,MARICA,35,1
2020-12-16,MENDES,0,0
2020-12-16,MIGUEL PEREIRA,20,0
2020-12-16,MIRACEMA,6,0
2020-12-16,NITEROI,89,2
