dataNotificacao,municipio,totalUti,totalObitos,data,populacao,densidadeDemo,IDHM,PIB,totalUtiRel,totalObitoRel,1dose,2dose,doseU,1doseA,2doseA,doseUA,1dose_rel,2dose_rel,1doseA_rel,2doseA_rel
2021-05-10,QUEIMADOS,5,1,2021-04-26,151335,1822.6,0.68,24050.05,0.00330392837083292,0.000660785674166584,474.0,611.0,0.0,7295.0,6715.0,0.0,0.3132124095549609,0.4037400469157829,4.820431493045231,4.437175802028611
2021-05-10,QUISSAMA,18,0,2021-04-26,25126,28.4,0.704,101931.44,0.07163893974369179,0.0,6.0,22.0,0.0,5058.0,2562.0,0.0,0.0238796465812306,0.08755870413117886,20.130542067977395,10.196609090185465
2021-05-10,RESENDE,25,2,2021-04-26,132312,109.35,0.768,64649.16,0.018894733659834333,0.0015115786927867466,4.0,100.0,0.0,17622.0,10929.0,0.0,0.003023157385573493,0.07557893463933733,13.318519862144024,8.260021766733177
2021-05-10,RIO BONITO,11,0,2021-04-26,60573,121.7,0.71,27755.96,0.018159906228847836,0.0,79.0,225.0,0.0,8847.0,5139.0,0.0,0.13042114473445265,0.3714526274082512,14.605517309692436,8.483978010004458
2021-05-10,RIO CLARO,4,0,2021-04-26,18605,20.81,0.683,21763.04,0.021499596882558453,0.0,69.0,162.0,0.0,2857.0,1721.0,1.0,0.37086804622413333,0.8707336737436172,15.361461972588014,9.255576457941414
2021-05-10,RIO DAS OSTRAS,22,0,2021-04-26,155193,461.38,0.773,58789.09,0.01417589710876135,0.0,2.0,7.0,0.0,13322.0,2959.0,0.0,0.0012887179189783045,0.004510512716424065,8.584150058314485,1.9066581611284015
2021-05-10,RIO DE JANEIRO,1603,29,2021-04-26,6747815,5265.82,0.799,54426.08,0.023755838000893623,0.0004297687473648877,19944.0,44502.0,0.0,1465676.0,509157.0,2.0,0.295562341291218,0.6595023722493873,21.720779244837033,7.545538815157203
2021-05-10,SAO FIDELIS,20,0,2021-04-26,38710,36.39,0.691,17997.75,0.051666236114699046,0.0,,,,,,,,,,
2021-05-10,SAO GONCALO,94,7,2021-04-26,1091737,4035.9,0.739,17167.6,0.008610132293766722,0.0006411800644294367,2083.0,3167.0,0.0,140133.0,42002.0,1.0,0.1907968677437881,0.29008818057828945,12.835875306964956,3.847355178032805
2021-05-10,SAO JOAO DE MERITI,86,2,2021-04-26,472906,13024.56,0.719,19726.47,0.01818543220005667,0.0004229170279082947,875.0,2771.0,0.0,59239.0,27112.0,0.0,0.1850261997098789,0.5859515421669422,12.526590908129734,5.733063230324842
2021-05-10,SAO SEBASTIAO DO ALTO,4,0,2021-04-26,9387,22.35,0.646,21801.76,0.0426121231490359,0.0,5.0,2.0,0.0,816.0,340.0,0.0,0.05326515393629487,0.02130606157451795,8.692873122403324,3.622030467668052
2021-05-10,SAPUCAIA,10,0,2021-04-26,18249,32.35,0.675,40457.4,0.054797523151953534,0.0,1.0,33.0,0.0,3297.0,1920.0,0.0,0.005479752315195353,0.18083182640144665,18.06674338319908,10.52112444517508
2021-05-10,SAQUAREMA,24,4,2021-04-26,90583,209.96,0.709,35244.56,0.026495037700230727,0.004415839616705121,590.0,339.0,0.0,16587.0,8824.0,0.0,0.6513363434640054,0.37424240751575905,18.311382930571963,9.741342194451498
2021-05-10,TERESOPOLIS,75,4,2021-04-26,184240,212.49,0.73,28503.62,0.0407077724706904,0.0021710811984368217,29.0,1370.0,0.0,29471.0,14974.0,0.0,0.015740338688666956,0.7435953104646115,15.995983499782893,8.127442466348242
2021-05-10,TRAJANO DE MORAES,0,0,2021-04-26,10640,17.44,0.667,18452.36,0.0,0.0,33.0,31.0,0.0,1486.0,705.0,0.0,0.3101503759398496,0.29135338345864664,13.966165413533835,6.62593984962406
2021-05-10,TRES RIOS,40,0,2021-04-26,82142,237.42,0.725,48575.26,0.04869616030775974,0.0,11.0,40.0,0.0,14845.0,7954.0,0.0,0.013391444084633925,0.04869616030775974,18.07236249421733,9.683231477198023
2021-05-10,VALENCA,58,0,2021-04-26,76869,55.06,0.738,33675.61,0.07545304348957317,0.0,681.0,706.0,0.0,17295.0,8951.0,0.0,0.885922803731023,0.9184456673041148,22.499317019864964,11.64448607370982
2021-05-10,VASSOURAS,138,1,2021-04-26,37083,63.94,0.714,26624.86,0.37213817652293507,0.0026966534530647466,50.0,91.0,0.0,5538.0,1755.0,1.0,0.13483267265323734,0.24539546422889194,14.936763476525632,4.735323463581695
2021-05-10,VOLTA REDONDA,321,6,2021-04-26,273988,1412.75,0.771,50606.58,0.11715841569703783,0.002189876928916595,913.0,824.0,0.0,47333.0,22301.0,0.0,0.3332262726834752,0.30074309823787904,17.275574112734866,8.13940756529483
2021-05-11,ANGRA DOS REIS,64,0,2021-04-27,207044,205.45,0.724,44590.88,0.030911303877436683,0.0,479.0,333.0,0.0,28217.0,9865.0,0.0,0.23135178995769015,0.16083537798728773,13.62850408608798,4.764687699233013
2021-05-11,APERIBE,0,0,2021-04-27,11901,107.92,0.692,15625.88,0.0,0.0,2.0,96.0,0.0,2010.0,1133.0,0.0,0.016805310478111082,0.8066549029493321,16.88933703050164,9.52020838584993
2021-05-11,AREAL,0,0,2021-04-27,12669,102.99,0.684,25200.29,0.0,0.0,81.0,38.0,0.0,2541.0,1255.0,0.0,0.639355908122188,0.29994474702028573,20.05683163627753,9.906069934485751
2021-05-11,ARMACAO DOS BUZIOS,0,1,2021-04-27,34477,392.16,0.728,76723.42,0.0,0.002900484380891609,201.0,20.0,0.0,6312.0,2434.0,0.0,0.5829973605592134,0.05800968761783217,18.307857412187836,7.059778983090176
2021-05-11,BARRA MANSA,27,1,2021-04-27,184833,324.94,0.729,28067.77,0.014607781078054244,0.0005410289288168238,35.0,163.0,0.0,30174.0,14703.0,0.0,0.018936012508588833,0.08818771539714228,16.325006898118843,7.954748340393761
2021-05-11,BELFORD ROXO,75,2,2021-04-27,513118,6031.38,0.684,15598.12,0.014616520956193313,0.00038977389216515496,835.0,890.0,0.0,34298.0,15962.0,0.0,0.1627305999789522,0.17344938201349397,6.684232476740243,3.110785433370102
2021-05-11,BOM JESUS DO ITABAPOANA,65,4,2021-04-27,37203,59.13,0.732,20586.07,0.17471709270757735,0.010751821089697067,95.0,283.0,0.0,8350.0,3369.0,0.0,0.2553557508803054,0.7606913420960675,22.444426524742628,9.055721312797354
2021-05-11,CAMBUCI,0,0,2021-04-27,15514,26.4,0.691,21730.91,0.0,0.0,240.0,3.0,0.0,3285.0,1777.0,0.0,1.5469898156503803,0.019337372695629754,21.17442310171458,11.454170426711357
2021-05-11,CAMPOS DOS GOYTACAZES,196,8,2021-04-27,511168,115.16,0.716,64186.76,0.03834355828220859,0.0015650431951921874,2538.0,1071.0,0.0,87398.0,29031.0,0.0,0.4965099536747214,0.2095201577563541,17.09770564667585,5.679346124953049
2021-05-11,CARMO,0,0,2021-04-27,19030,54.15,0.696,24286.12,0.0,0.0,14.0,112.0,0.0,5760.0,2522.0,0.0,0.07356805044666316,0.5885444035733053,30.267997898055704,13.252758801891751
2021-05-11,CONCEICAO DE MACABU,5,0,2021-04-27,23398,61.08,0.712,15397.59,0.021369347807504914,0.0,25.0,44.0,0.0,4635.0,1644.0,0.0,0.10684673903752458,0.18805026070604325,19.809385417557056,7.026241559107616
2021-05-11,CORDEIRO,8,0,2021-04-27,22041,175.59,0.729,23270.95,0.036295993829681045,0.0,0.0,7.0,0.0,4402.0,2578.0,0.0,0.0,0.03175899460097092,19.971870604781998,11.696384011614718
2021-05-11,DUQUE DE CAXIAS,308,6,2021-04-27,924624,1828.51,0.711,45490.61,0.03331083770267698,0.0006489124227794217,4512.0,406.0,0.0,123526.0,38856.0,0.0,0.4879821419301251,0.0439097406080742,13.359592656041809,4.202356849919535
2021-05-11,GUAPIMIRIM,19,1,2021-04-27,61388,142.7,0.698,16377.56,0.030950674398905323,0.0016289828631002802,100.0,141.0,0.0,9498.0,4488.0,0.0,0.16289828631002803,0.22968658369713948,15.47207923372646,7.310875089594057
2021-05-11,ITABORAI,38,0,2021-04-27,242543,506.55,0.693,18746.84,0.015667324969180725,0.0,907.0,2136.0,0.0,34148.0,18895.0,0.0,0.3739543091328136,0.8806685824781585,14.079152974936404,7.790371191912363
2021-05-11,ITAGUAI,13,2,2021-04-27,134819,395.45,0.715,63968.12,0.009642557799716657,0.0014834704307256396,328.0,366.0,0.0,18817.0,9208.0,0.0,0.2432891506390049,0.27147508882279203,13.957231547482179,6.829897863060845
2021-05-11,ITAOCARA,7,0,2021-04-27,23222,53.09,0.713,23342.04,0.030143829127551463,0.0,2.0,221.0,0.0,5476.0,2592.0,0.0,0.008612522607871846,0.951683748169839,23.581086900353114,11.161829299801912
2021-05-11,MACAE,60,6,2021-04-27,261501,169.89,0.764,61223.07,0.022944462927484026,0.0022944462927484022,1902.0,53.0,0.0,21639.0,5857.0,0.0,0.7273394748012436,0.020267608919277556,8.274920554797113,2.239761989437899
2021-05-11,MAGE,13,0,2021-04-27,246433,585.13,0.709,15926.84,0.00527526751693158,0.0,762.0,1048.0,0.0,33449.0,12980.0,0.0,0.30921183445398953,0.42526771982648426,13.573263321064955,5.267151720751685
2021-05-11,MARICA,46,6,2021-04-27,164504,351.55,0.765,171003.42,0.02796284588824588,0.00364732772455381,221.0,0.0,0.0,28966.0,11512.0,0.0,0.1343432378543987,0.0,17.60808247823761,6.9980061275105765
2021-05-11,MIGUEL PEREIRA,20,0,2021-04-27,25581,85.21,0.745,23125.78,0.07818302646495445,0.0,108.0,112.0,0.0,4970.0,2895.0,0.0,0.422188342910754,0.43782494820374496,19.428482076541183,11.316993080802158
2021-05-11,MIRACEMA,11,1,2021-04-27,27154,88.15,0.713,19458.25,0.04050968549753259,0.003682698681593872,416.0,17.0,0.0,3592.0,1854.0,0.0,1.5320026515430507,0.06260587758709582,13.22825366428519,6.8277233556750385
2021-05-11,NITEROI,102,3,2021-04-27,515317,3640.8,0.837,78854.6,0.019793641583724195,0.0005821659289330645,3435.0,1953.0,0.0,125548.0,58635.0,0.0,0.6665799886283588,0.378990019735425,24.36325601522946,11.378433080996746
2021-05-11,NOVA FRIBURGO,63,3,2021-04-27,191158,195.07,0.745,27435.52,0.03295703031000534,0.00156938239571454,619.0,145.0,0.0,20319.0,7822.0,0.0,0.32381590098243335,0.07585348245953609,10.629426966174577,4.091903033093044
2021-05-11,NOVA IGUACU,102,1,2021-04-27,823302,1527.6,0.713,20538.67,0.012389135456976905,0.00012146211232330299,1263.0,90.0,0.0,115616.0,41494.0,1.0,0.15340664786433167,0.010931590109097269,14.043085040483321,5.040070350855458
2021-05-11,PARACAMBI,0,0,2021-04-27,52683,262.27,0.72,18799.04,0.0,0.0,95.0,165.0,0.0,6719.0,3549.0,0.0,0.18032382362431904,0.31319400945276465,12.753639694018942,6.7365184215021925
2021-05-11,PARAIBA DO SUL,23,1,2021-04-27,44518,70.77,0.702,22562.99,0.05166449526034413,0.002246282402623658,71.0,146.0,0.0,8845.0,5067.0,0.0,0.1594860505862797,0.32795723078305405,19.868367851206255,11.381912934094075
2021-05-11,PETROPOLIS,323,8,2021-04-27,306678,371.85,0.745,41456.25,0.10532219461454687,0.002608599247419117,1733.0,1838.0,0.0,51164.0,19954.0,0.0,0.5650878119721662,0.5993256770945422,16.683296486868965,6.506498672875133
2021-05-11,QUEIMADOS,6,0,2021-04-27,151335,1822.6,0.68,24050.05,0.003964714044999504,0.0,488.0,511.0,0.0,7783.0,7226.0,0.0,0.322463408993293,0.33766147949912445,5.142894902038524,4.774837281527736
2021-05-11,QUISSAMA,20,1,2021-04-27,25126,28.4,0.704,101931.44,0.07959882193743532,0.0039799410968717665,19.0,26.0,0.0,5077.0,2588.0,0.0,0.07561888084056356,0.10347846851866593,20.20616094881796,10.300087558704131
2021-05-11,RESENDE,21,0,2021-04-27,132312,109.35,0.768,64649.16,0.015871576274260838,0.0,954.0,110.0,0.0,18576.0,11039.0,0.0,0.7210230364592781,0.08313682810327105,14.039542898603303,8.343158594836448
2021-05-11,RIO BONITO,10,0,2021-04-27,60573,121.7,0.71,27755.96,0.016509005662588942,0.0,482.0,11.0,0.0,9329.0,5150.0,0.0,0.795734072936787,0.018159906228847836,15.401251382629225,8.502137916233306
2021-05-11,RIO CLARO,4,0,2021-04-27,18605,20.81,0.683,21763.04,0.021499596882558453,0.0,206.0,48.0,0.0,3063.0,1769.0,1.0,1.1072292394517604,0.25799516259070143,16.468691212039772,9.513571620532115
2021-05-11,RIO DAS OSTRAS,22,0,2021-04-27,155193,461.38,0.773,58789.09,0.01417589710876135,0.0,0.0,546.0,0.0,13322.0,3505.0,0.0,0.0,0.3518199918810771,8.584150058314485,2.2584781530094786
2021-05-11,RIO DE JANEIRO,1706,44,2021-04-27,6747815,5265.82,0.799,54426.08,0.025282258034637878,0.0006520629270363814,16538.0,50796.0,0.0,1482214.0,559953.0,2.0,0.2450867428938108,0.7527770100395461,21.965865987730844,8.298315825196749
2021-05-11,SAO FIDELIS,16,1,2021-04-27,38710,36.39,0.691,17997.75,0.04133298889175924,0.0025833118057349523,32.0,8.0,0.0,3688.0,620.0,0.0,0.08266597778351847,0.02066649444587962,9.527253939550503,1.6016533195556701
2021-05-11,SAO GONCALO,81,6,2021-04-27,1091737,4035.9,0.739,17167.6,0.007419369316969198,0.0005495829123680887,1267.0,3070.0,0.0,141400.0,45072.0,1.0,0.11605359166172806,0.2812032568283387,12.951928898626683,4.1285584348611435
2021-05-11,SAO JOAO DE MERITI,85,4,2021-04-27,472906,13024.56,0.719,19726.47,0.017973973686102523,0.0008458340558165894,745.0,2985.0,0.0,59984.0,30097.0,0.0,0.15753659289583977,0.6312036641531298,12.684127501025575,6.364266894477972
2021-05-11,SAPUCAIA,10,0,2021-04-27,18249,32.35,0.675,40457.4,0.054797523151953534,0.0,204.0,62.0,0.0,3501.0,1982.0,0.0,1.117869472299852,0.3397446435421119,19.18461285549893,10.86086908871719
2021-05-11,SAQUAREMA,24,2,2021-04-27,90583,209.96,0.709,35244.56,0.026495037700230727,0.0022079198083525607,450.0,73.0,0.0,17037.0,8897.0,0.0,0.4967819568793262,0.08058907300486846,18.808164887451287,9.821931267456366
2021-05-11,TERESOPOLIS,77,1,2021-04-27,184240,212.49,0.73,28503.62,0.04179331306990881,0.0005427702996092054,722.0,776.0,0.0,30193.0,15750.0,0.0,0.3918801563178463,0.4211897524967434,16.387863656100738,8.548632218844984
2021-05-11,TRAJANO DE MORAES,0,0,2021-04-27,10640,17.44,0.667,18452.36,0.0,0.0,106.0,15.0,0.0,1592.0,720.0,0.0,0.9962406015037595,0.14097744360902253,14.962406015037594,6.7669172932330826
2021-05-11,TRES RIOS,44,0,2021-04-27,82142,237.42,0.725,48575.26,0.0535657763385357,0.0,3.0,10.0,0.0,14848.0,7964.0,0.0,0.00365221202308198,0.012174040076939934,18.07601470624041,9.695405517274963
2021-05-11,VALENCA,55,1,2021-04-27,76869,55.06,0.738,33675.61,0.07155029986080215,0.0013009145429236754,496.0,238.0,0.0,17791.0,9189.0,0.0,0.645253613290143,0.3096176612158347,23.14457063315511,11.954103734925653
2021-05-11,VASSOURAS,144,1,2021-04-27,37083,63.94,0.714,26624.86,0.3883180972413235,0.0026966534530647466,167.0,3.0,0.0,5705.0,1758.0,1.0,0.45034112666181264,0.00808996035919424,15.387104603187444,4.743413423940889
2021-05-11,VOLTA REDONDA,328,8,2021-04-27,273988,1412.75,0.771,50606.58,0.11971327211410718,0.0029198359052221264,2211.0,728.0,0.0,49544.0,23029.0,0.0,0.8069696483057652,0.2657050673752135,18.08254376104063,8.405112632670043
2021-05-12,ANGRA DOS REIS,54,6,2021-04-28,207044,205.45,0.724,44590.88,0.026081412646587202,0.0028979347385096887,223.0,792.0,0.0,28440.0,10657.0,0.0,0.10770657444794343,0.3825273854832789,13.736210660535924,5.147215084716293
2021-05-12,APERIBE,0,0,2021-04-28,11901,107.92,0.692,15625.88,0.0,0.0,0.0,118.0,0.0,2010.0,1251.0,0.0,0.0,0.9915133182085539,16.88933703050164,10.511721704058482
2021-05-12,AREAL,0,0,2021-04-28,12669,102.99,0.684,25200.29,0.0,0.0,10.0,160.0,0.0,2551.0,1415.0,0.0,0.07893282816323309,1.2629252506117294,20.13576446444076,11.168995185097481
2021-05-12,ARMACAO DOS BUZIOS,0,0,2021-04-28,34477,392.16,0.728,76723.42,0.0,0.0,245.0,55.0,0.0,6557.0,2489.0,0.0,0.7106186733184442,0.15952664094903848,19.01847608550628,7.219305624039214
2021-05-12,BELFORD ROXO,71,4,2021-04-28,513118,6031.38,0.684,15598.12,0.013836973171863002,0.0007795477843303099,444.0,753.0,0.0,34742.0,16715.0,0.0,0.0865298040606644,0.14674987040018084,6.770762280800907,3.257535303770283
2021-05-12,BOM JESUS DO ITABAPOANA,65,1,2021-04-28,37203,59.13,0.732,20586.07,0.17471709270757735,0.002687955272424267,73.0,251.0,0.0,8423.0,3620.0,0.0,0.1962207348869715,0.674676773378491,22.640647259629603,9.730398086175846
2021-05-12,CAMBUCI,1,0,2021-04-28,15514,26.4,0.691,21730.91,0.006445790898543251,0.0,136.0,2.0,0.0,3421.0,1779.0,0.0,0.8766275622018822,0.012891581797086502,22.051050663916463,11.467062008508444
2021-05-12,CAMPOS DOS GOYTACAZES,226,4,2021-04-28,511168,115.16,0.716,64186.76,0.04421247026417929,0.0007825215975960937,2217.0,270.0,0.0,89615.0,29301.0,0.0,0.4337125954676349,0.05282020783773632,17.531418242143484,5.732166332790785
2021-05-12,CARMO,0,0,2021-04-28,19030,54.15,0.696,24286.12,0.0,0.0,8.0,99.0,0.0,5768.0,2621.0,0.0,0.04203888596952181,0.5202312138728323,30.310036784025225,13.772990015764583
2021-05-12,CONCEICAO DE MACABU,5,0,2021-04-28,23398,61.08,0.712,15397.59,0.021369347807504914,0.0,19.0,39.0,0.0,4654.0,1683.0,0.0,0.08120352166851867,0.16668091289853834,19.890588939225577,7.1929224720061535
2021-05-12,CORDEIRO,8,0,2021-04-28,22041,175.59,0.729,23270.95,0.036295993829681045,0.0,1.0,99.0,0.0,4403.0,2677.0,0.0,0.004536999228710131,0.449162923642303,19.976407604010706,12.14554693525702
2021-05-12,DUQUE DE CAXIAS,316,6,2021-04-28,924624,1828.51,0.711,45490.61,0.03417605426638287,0.0006489124227794217,3505.0,392.0,0.0,127031.0,39248.0,0.0,0.3790730069736455,0.042395611621588884,13.738665663015453,4.244752461541124
2021-05-12,GUAPIMIRIM,20,1,2021-04-28,61388,142.7,0.698,16377.56,0.0325796572620056,0.0016289828631002802,75.0,123.0,0.0,9573.0,4611.0,0.0,0.122173714732521,0.20036489216133443,15.594252948458982,7.511239981755392
2021-05-12,ITABORAI,44,1,2021-04-28,242543,506.55,0.693,18746.84,0.018141113122209257,0.0004122980255047559,1063.0,1985.0,0.0,35211.0,20880.0,0.0,0.4382728011115554,0.8184115806269404,14.51742577604796,8.608782772539303
2021-05-12,ITAGUAI,10,0,2021-04-28,134819,395.45,0.715,63968.12,0.007417352153628198,0.0,210.0,254.0,0.0,19027.0,9462.0,0.0,0.15576439522619215,0.18840074470215623,14.112995942708373,7.0182986077630005
2021-05-12,ITAOCARA,7,0,2021-04-28,23222,53.09,0.713,23342.04,0.030143829127551463,0.0,23.0,131.0,0.0,5499.0,2723.0,0.0,0.09904400999052622,0.5641202308156058,23.68013091034364,11.725949530617518
2021-05-12,MACAE,47,5,2021-04-28,261501,169.89,0.764,61223.07,0.017973162626529152,0.0019120385772903353,2072.0,146.0,0.0,23711.0,6003.0,0.0,0.7923487864291151,0.05583152645687779,9.067269341226229,2.295593515894777
2021-05-12,MAGE,11,2,2021-04-28,246433,585.13,0.709,15926.84,0.0044636878989421066,0.0008115796179894738,522.0,1069.0,0.0,33971.0,14049.0,0.0,0.21182228029525269,0.4337893058153738,13.785085601360208,5.700941026567059
2021-05-12,MARICA,48,4,2021-04-28,164504,351.55,0.765,171003.42,0.02917862179643048,0.0024315518163692067,665.0,83.0,0.0,29631.0,11595.0,0.0,0.40424548947138067,0.05045470018966104,18.01232796770899,7.0484608277002385
2021-05-12,MIGUEL PEREIRA,19,1,2021-04-28,25581,85.21,0.745,23125.78,0.07427387514170675,0.003909151323247723,146.0,55.0,0.0,5116.0,2950.0,0.0,0.5707360931941675,0.21500332277862477,19.99921816973535,11.531996403580782
2021-05-12,MIRACEMA,11,2,2021-04-28,27154,88.15,0.713,19458.25,0.04050968549753259,0.007365397363187744,70.0,51.0,0.0,3662.0,1905.0,0.0,0.25778890771157104,0.18781763276128746,13.486042571996759,7.015540988436326
2021-05-12,NITEROI,105,0,2021-04-28,515317,3640.8,0.837,78854.6,0.02037580751265726,0.0,1654.0,1462.0,0.0,127202.0,60097.0,0.0,0.3209674821517629,0.2837088627000468,24.684223497381225,11.662141943696792
2021-05-12,NOVA FRIBURGO,61,3,2021-04-28,191158,195.07,0.745,27435.52,0.03191077537952897,0.00156938239571454,7.0,226.0,0.0,20326.0,8048.0,0.0,0.0036618922566672594,0.11822680714382867,10.633088858431245,4.210129840236872
2021-05-12,NOVA IGUACU,101,10,2021-04-28,823302,1527.6,0.713,20538.67,0.0122676733446536,0.00121462112323303,1667.0,57.0,0.0,117283.0,41551.0,1.0,0.20247734124294609,0.0069233404024282704,14.245562381726268,5.046993691257886
2021-05-12,PARACAMBI,0,0,2021-04-28,52683,262.27,0.72,18799.04,0.0,0.0,160.0,183.0,0.0,6879.0,3732.0,0.0,0.30370328189358997,0.34736062866579354,13.057342975912533,7.083879050167987
2021-05-12,PARAIBA DO SUL,24,0,2021-04-28,44518,70.77,0.702,22562.99,0.05391077766296779,0.0,345.0,59.0,0.0,9190.0,5126.0,0.0,0.7749674289051619,0.1325306617547958,20.643335280111415,11.514443595848869
2021-05-12,PETROPOLIS,340,2,2021-04-28,306678,371.85,0.745,41456.25,0.11086546801531247,0.0006521498118547792,1353.0,1468.0,0.0,52517.0,21422.0,0.0,0.44117934771975814,0.478677961901408,17.124475834588722,6.985176634776541
2021-05-12,QUEIMADOS,4,0,2021-04-28,151335,1822.6,0.68,24050.05,0.002643142696666336,0.0,379.0,440.0,0.0,8162.0,7666.0,0.0,0.25043777050913535,0.29074569663329697,5.393332672547659,5.065582978161033
2021-05-12,QUISSAMA,18,1,2021-04-28,25126,28.4,0.704,101931.44,0.07163893974369179,0.0039799410968717665,5.0,8.0,0.0,5082.0,2596.0,0.0,0.01989970548435883,0.03183952877497413,20.226060654302316,10.331927087479105
2021-05-12,RESENDE,21,2,2021-04-28,132312,109.35,0.768,64649.16,0.015871576274260838,0.0015115786927867466,1057.0,404.0,0.0,19633.0,11443.0,0.0,0.7988693391377956,0.3053388959429228,14.838412237741098,8.64849749077937
2021-05-12,RIO BONITO,10,1,2021-04-28,60573,121.7,0.71,27755.96,0.016509005662588942,0.0016509005662588942,400.0,45.0,0.0,9729.0,5195.0,0.0,0.6603602265035577,0.07429052548165024,16.061611609132783,8.576428441714956
2021-05-12,RIO CLARO,4,0,2021-04-28,18605,20.81,0.683,21763.04,0.021499596882558453,0.0,82.0,70.0,0.0,3145.0,1839.0,1.0,0.44074173609244827,0.37624294544477294,16.90943294813222,9.889814565976888
2021-05-12,RIO DAS OSTRAS,24,13,2021-04-28,155193,461.38,0.773,58789.09,0.015464615027739652,0.008376666473358978,1192.0,30.0,0.0,14514.0,3535.0,0.0,0.7680758797110695,0.019330768784674567,9.352225938025557,2.2778089217941533
2021-05-12,RIO DE JANEIRO,1734,38,2021-04-28,6747815,5265.82,0.799,54426.08,0.025697207170024664,0.000563145255167784,19594.0,54161.0,0.0,1501808.0,614114.0,2.0,0.2903754770988831,0.8026450043458512,22.256241464829728,9.100960829542599
2021-05-12,SAO FIDELIS,15,0,2021-04-28,38710,36.39,0.691,17997.75,0.03874967708602429,0.0,0.0,1.0,0.0,3688.0,621.0,0.0,0.0,0.0025833118057349523,9.527253939550503,1.6042366313614054
2021-05-12,SAO GONCALO,82,3,2021-04-28,1091737,4035.9,0.739,17167.6,0.0075109664690305444,0.00027479145618404435,1545.0,3652.0,0.0,142945.0,48724.0,1.0,0.14151759993478283,0.3345127993280433,13.093446498561468,4.4630712341891865
2021-05-12,SAO JOAO DE MERITI,77,2,2021-04-28,472906,13024.56,0.719,19726.47,0.016282305574469344,0.0004229170279082947,869.0,2373.0,0.0,60853.0,32470.0,0.0,0.18375744862615404,0.5017910536131917,12.867884949651728,6.866057948091164
2021-05-12,SAO SEBASTIAO DO ALTO,5,0,2021-04-28,9387,22.35,0.646,21801.76,0.05326515393629487,0.0,1.0,6.0,0.0,817.0,346.0,0.0,0.010653030787258976,0.06391818472355384,8.703526153190582,3.6859486523916054
2021-05-12,SAPUCAIA,9,0,2021-04-28,18249,32.35,0.675,40457.4,0.049317770836758174,0.0,239.0,18.0,0.0,3740.0,2000.0,0.0,1.3096608033316894,0.09863554167351635,20.49427365883062,10.959504630390708
2021-05-12,SAQUAREMA,22,1,2021-04-28,90583,209.96,0.709,35244.56,0.024287117891878165,0.0011039599041762803,526.0,104.0,0.0,17563.0,9001.0,0.0,0.5806829095967234,0.11481183003433314,19.38884779704801,9.9367430974907
2021-05-12,TERESOPOLIS,73,0,2021-04-28,184240,212.49,0.73,28503.62,0.03962223187147199,0.0,1930.0,755.0,0.0,32123.0,16505.0,0.0,1.0475466782457663,0.40979157620495005,17.435410334346503,8.958423795049935
2021-05-12,TRAJANO DE MORAES,0,0,2021-04-28,10640,17.44,0.667,18452.36,0.0,0.0,76.0,29.0,0.0,1668.0,749.0,0.0,0.7142857142857143,0.2725563909774436,15.676691729323307,7.039473684210526
2021-05-12,TRES RIOS,44,1,2021-04-28,82142,237.42,0.725,48575.26,0.0535657763385357,0.0012174040076939933,384.0,88.0,0.0,15232.0,8052.0,0.0,0.46748313895449345,0.1071315526770714,18.543497845194906,9.802537069952034
2021-05-12,VALENCA,63,3,2021-04-28,76869,55.06,0.738,33675.61,0.08195761620419155,0.0039027436287710263,357.0,145.0,0.0,18148.0,9334.0,0.0,0.4644264918237521,0.18863260872393292,23.60899712497886,12.142736343649585
2021-05-12,VASSOURAS,135,3,2021-04-28,37083,63.94,0.714,26624.86,0.3640482161637408,0.00808996035919424,47.0,1.0,0.0,5752.0,1759.0,1.0,0.12674271229404308,0.0026966534530647466,15.513847315481488,4.746110077393954
2021-05-12,VOLTA REDONDA,321,7,2021-04-28,273988,1412.75,0.771,50606.58,0.11715841569703783,0.0025548564170693607,1917.0,241.0,0.0,51461.0,23270.0,0.0,0.699665678788852,0.08796005664481657,18.78220943982948,8.493072689314861
2021-05-13,ANGRA DOS REIS,52,4,2021-04-29,207044,205.45,0.724,44590.88,0.025115434400417302,0.0019319564923397927,171.0,830.0,0.0,28611.0,11487.0,0.0,0.08259114004752613,0.40088097216050694,13.818801800583449,5.548096056876799
2021-05-13,APERIBE,0,0,2021-04-29,11901,107.92,0.692,15625.88,0.0,0.0,265.0,11.0,0.0,2275.0,1262.0,0.0,2.2267036383497185,0.09242920762961096,19.116040668851355,10.604150911688093
2021-05-13,ARMACAO DOS BUZIOS,0,0,2021-04-29,34477,392.16,0.728,76723.42,0.0,0.0,221.0,66.0,0.0,6778.0,2555.0,0.0,0.6410070481770456,0.1914319691388462,19.659483133683324,7.4107375931780615
2021-05-13,BARRA MANSA,27,2,2021-04-29,184833,324.94,0.729,28067.77,0.014607781078054244,0.0010820578576336477,954.0,89.0,0.0,31128.0,14792.0,0.0,0.5161415980912499,0.04815157466469732,16.841148496210092,8.002899915058457
2021-05-13,BELFORD ROXO,73,2,2021-04-29,513118,6031.38,0.684,15598.12,0.014226747064028156,0.00038977389216515496,464.0,461.0,0.0,35206.0,17176.0,0.0,0.09042754298231595,0.08984288214406823,6.861189823783223,3.3473781859143505
